taxon	lfc_(Intercept)	lfc_FusariumYes	se_(Intercept)	se_FusariumYes	W_(Intercept)	W_FusariumYes	p_(Intercept)	p_FusariumYes	q_(Intercept)	q_FusariumYes	diff_(Intercept)	diff_FusariumYes	passed_ss_(Intercept)	passed_ss_FusariumYes	diff_robust_(Intercept)	diff_robust_FusariumYes
K09897	0.6880870793220285	-1.1011356463730309	0.5769307789671501	0.835300332390764	1.192668348452263	-1.3182511770603556	0.27802145066661205	0.23550674853101503	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09898	0.015175318476946587	-0.024476829020898944	0.07654478774341525	0.3274697617942659	0.19825410618180256	-0.07474531048847376	0.8493929554689921	0.9428471167291165	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09899	0.6880870793220285	-1.1011356463730309	0.5769307789671501	0.835300332390764	1.192668348452263	-1.3182511770603556	0.27802145066661205	0.23550674853101503	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09900	0.6880870793220285	-1.1011356463730309	0.5769307789671501	0.835300332390764	1.192668348452263	-1.3182511770603556	0.27802145066661205	0.23550674853101503	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09901	0.6880746718493281	-1.1011157944167087	0.5772052902056277	0.8355759397985074	1.1920796353134662	-1.317792605041062	0.2782355352810222	0.23565090123450236	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09902	0.016523803995285073	-0.026634405850239826	0.11055494957984732	0.2716529194449424	0.14946236290715237	-0.09804571916495816	0.8860861798714523	0.9250893610575484	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09903	-0.04133431503080088	0.06593858459149418	0.08226327344252987	0.170732537401002	-0.5024637763737609	0.386209832028814	0.6332462852521272	0.7126651609879361	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09904	0.6880870793220285	-1.1011356463730309	0.5769307789671501	0.835300332390764	1.192668348452263	-1.3182511770603556	0.27802145066661205	0.23550674853101503	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09906	0.7326833003951193	-1.1724896000899756	0.24181671247558661	0.652886165579409	3.0299117579356296	-1.795856095448799	0.023100539334066854	0.12265426477388579	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09907	0.6880870793220285	-1.1011356463730309	0.5769307789671501	0.835300332390764	1.192668348452263	-1.3182511770603556	0.27802145066661205	0.23550674853101503	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09908	0.015175318476946587	-0.024476829020898944	0.07654478774341525	0.3274697617942659	0.19825410618180256	-0.07474531048847376	0.8493929554689921	0.9428471167291165	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09909	0.17526349333242996	-0.4751956783616797	0.4916959394529969	0.7034194300627093	0.35644689994269124	-0.6755509700937836	0.7360538873197432	0.5293019035909092	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09910	0.6880870793220285	-1.1011356463730309	0.5769307789671501	0.835300332390764	1.192668348452263	-1.3182511770603556	0.27802145066661205	0.23550674853101503	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09911	0.6883038923176246	-1.1014825471659837	0.5765188137259691	0.8348848951377087	1.1938966707247634	-1.3193226438529608	0.27757522943284396	0.2351702387235836	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09912	-0.0010293630641760592	0.001450661444896583	0.11524173003983952	0.2480000702548617	-0.008932207663146017	0.005849439653004069	0.9931628088658029	0.9955224852796162	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09913	0.004467554912105253	-0.007344407317154402	0.1484097824287325	0.2585511481551944	0.030102833108394362	-0.028406013160482843	0.9769613777938266	0.9782595865987016	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09914	0.06319991554715478	-0.10131618433323154	0.10247160874324418	0.2831322781966465	0.6167553756817686	-0.3578404588079621	0.5600549362653984	0.7327143914255453	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09915	-0.010875191626674973	0.017203987144895558	0.09188130181025514	0.23134202215224262	-0.11836131413476732	0.07436602734272756	0.9096445196832906	0.9431365054806671	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09916	0.01843403749786823	-0.029690779454373768	0.10694905461751063	0.3004408992106019	0.17236279052484535	-0.09882402673000003	0.8688193305758795	0.9244969486276005	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09917	0.6883038923176246	-1.1014825471659837	0.5765188137259691	0.8348848951377087	1.1938966707247634	-1.3193226438529608	0.27757522943284396	0.2351702387235836	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09918	0.015175318476946587	-0.024476829020898944	0.07654478774341525	0.3274697617942659	0.19825410618180256	-0.07474531048847376	0.8493929554689921	0.9428471167291165	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09919	0.009888885705595832	-0.016018536586739626	0.24360376970078265	0.5123640869951864	0.04059414071359529	-0.031263972228580725	0.968936536884206	0.9760730538186768	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09920	0.00984292090422238	-0.015944992904543605	0.07686479803636709	0.2869330924653737	0.12805498948381278	-0.055570421548597794	0.9022897123602376	0.9574882811143224	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09921	-0.0019451992031921301	0.0029159992673230073	0.09555567665787013	0.2439231183434757	-0.02035671004828702	0.011954583424179165	0.984418895317918	0.9908494325675483	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09922	0.9277006742554905	-1.4845173982665705	0.64561290551824	1.0027239874380516	1.436930188858006	-1.4804845768769286	0.2007668711570871	0.18924252206749262	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09923	0.018670186018620232	-0.030068617087577142	0.07687613577006788	0.3261624724178887	0.2428606202900428	-0.09218907639703064	0.8162026550557374	0.9295488322285708	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09924	0.04862477781579571	-0.07799596396305912	0.2682806569987507	0.5748378993454545	0.1812459323745511	-0.13568340579469462	0.862142168506782	0.8965092871519789	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09925	0.22859077088435117	-0.5685184140775408	0.7915447650027451	1.0643381122149531	0.28879070520232475	-0.534152077758842	0.7843316127884284	0.6161222275766703	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09926	0.05299065158233613	-0.08498136198952344	0.23330450309492312	0.558371063030627	0.22713085636746652	-0.15219513978442353	0.8278631498959609	0.8840218585777586	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09927	0.05254178595527477	-0.08426317698622567	0.1087053166732227	0.2407397392459675	0.4833414552594496	-0.350017729728172	0.6459849991378688	0.7382846453361656	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09928	0.14916339490882305	-0.23885775131190304	0.22947105574621943	0.5634820332984114	0.6500314143052028	-0.42389594911078143	0.5397470256238867	0.6864182446249232	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09929	0.9299464953935247	-1.7958909319685952	0.3119333303694151	0.7378956727867855	2.9812347859467647	-2.4338006010878406	0.03075614295251383	0.05910323477762078	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09930	0.06133662441431778	-0.09833491852069333	0.23309106703846258	0.5337013955430445	0.2631444662106959	-0.1842508176705008	0.8012424414126241	0.8598862880129052	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09932	-0.037843516218255095	0.06035330649142407	0.08129925584693236	0.26949362245943964	-0.4654841649412592	0.22395077828050494	0.6580010559866853	0.8302265136455175	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09933	4.906244637332326e-4	-9.813185997574155e-4	0.09611662254380005	0.23197272038514996	0.00510447049374479	-0.00423031897081738	0.9960927235092043	0.996761847852879	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09934	0.3072766823780046	-0.491839011262593	0.05034202440498522	0.5005057206291607	6.103780807582619	-0.9826840952873163	8.813686351488645e-4	0.3637125193939494	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09935	0.1538605253490495	-0.24637316001626383	0.10413720014351438	0.45042387907635334	1.4774789905721493	-0.5469806807789159	0.19001765427817957	0.604123899187925	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09936	-0.03709108931019266	0.059149423438522024	0.11279524134881136	0.2909309408055697	-0.32883558620608	0.20331087258969757	0.7534543555200444	0.8456118463960898	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09937	0.7378846033904719	-1.1808116848825412	0.12314000673269643	0.5143563273351457	5.992241051214325	-2.295707512728126	9.711052922354093e-4	0.06146109881304036	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09938	0.07502659393565012	-0.12023886975482441	0.2184779289993414	0.585799118114689	0.34340582721230517	-0.20525614675180134	0.7430063500076202	0.8441584946710512	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09939	-0.18474648340721678	0.2953980539937615	1.2074931181097759	1.2926798211082573	-0.15300003009244567	0.2285160247496607	0.8834140392516538	0.8268343389636588	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09940	0.07972408251939182	-0.12775485148881374	0.23655866801181558	0.5742279594848967	0.3370161118569106	-0.2224810711122713	0.7475810583823914	0.8313194273283905	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09941	-0.09971685160866588	0.15935064311608008	1.3162341622297038	1.4001040214195426	-0.07575920339261313	0.11381343148669558	0.9420735749861013	0.913098534837911	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09943	-0.0905354124158249	-0.010780569487123094	0.9332731328273877	1.1909188759433758	-0.09700848468823302	-0.009052312214451519	0.9273859275815941	0.9932108817407149	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09945	0.015048615284872351	-0.02427410391358125	0.07889318342519767	0.32543635226208534	0.19074671133204618	-0.0745894051013467	0.855014555970733	0.9429660696219042	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09946	0.36931346205963056	-0.5910978587531938	0.0977048118561765	0.4263236824337619	3.779890212605574	-1.3865001713692808	0.00918153646940518	0.2149157290288791	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09947	0.10461703588327803	-0.16758357687102893	0.22122370800471733	0.5908490653780538	0.47290155664982886	-0.28363178803338013	0.6529960518473252	0.786225370524034	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09948	0.07846359845633032	-0.12573807698791536	0.2018407518420357	0.5989937206792256	0.3887401218052209	-0.20991551772084582	0.7108888113551844	0.8406801333227022	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09949	-0.4384568962890913	0.6284707667635334	0.3067469681214842	0.6118893418617097	-1.4293764628683945	1.0270987313676256	0.22610951898088386	0.36242385211197364	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09950	0.08212001822992403	-0.13158834862566354	0.2233588536678712	0.5924366397280184	0.3676595616488718	-0.22211379209441603	0.7257478062415657	0.8315926105514015	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09951	1.0394944554302943	-1.431726820111692	0.8220162161697174	1.0322328064918238	1.2645668479314711	-1.3870192955575593	0.2617654136289077	0.22408640847785882	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09954	-0.07577146121292465	0.12103801848289468	0.05174475181446955	0.16825031338671373	-1.4643313293800828	0.7193925291817775	0.19344318849969647	0.49894815658174174	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09955	0.010927533811359734	-0.1876077491998058	0.5362248260979168	0.8651894891537759	0.020378642091002933	-0.21684006977858813	0.9845295471861106	0.8369029888007575	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09956	0.5063589729868686	-0.9810592885923533	0.9091512412390238	0.9593438745986795	0.5569579075718849	-1.0226356935908492	0.6072472893818304	0.36429254388189686	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09957	-0.36126887328726714	0.5778338778018427	0.6736632294605892	0.8269570764093924	-0.5362751854165171	0.6987471227778465	0.6110576980635216	0.5108723555850367	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09958	-0.09421034058884874	0.1505402254843736	0.046769756913736055	0.17597855175822075	-2.014343174000539	0.8554464392410889	0.09060767830978289	0.42514065931514905	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09959	0.163706652070958	-0.2621269627713172	0.5212850686949532	0.7360013185613534	0.3140443912594708	-0.35615012658359274	0.7641196298202345	0.73391651443965	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09960	-1.0010048633550528	1.2799864659205278	0.6669375609147606	0.8502874645823255	-1.5008974183161778	1.5053573282410757	0.20777956919373033	0.20668760748544382	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09961	-1.6292206245112262	2.682651527864718	1.2540594371438216	1.3654559695987247	-1.2991574212956378	1.964656193676524	0.25056782362110375	0.10665061708434162	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09962	0.11351840687893862	-0.1818257704640869	0.3433650628419161	0.6406987136470584	0.33060558328032935	-0.283792938226889	0.7521820165512602	0.7861076369974933	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09964	0.052651113371888957	-0.08443810085280613	0.08881804199879959	0.5021724998610375	0.5927975013522654	-0.1681456090808877	0.5749630665908028	0.8719934397813286	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09965	0.023575343968785526	-0.03791686980784211	0.19582921852146343	0.3748161609876622	0.1203872647135218	-0.10116124584363965	0.9081065472165719	0.9227182840358785	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09966	1.0650998203360043	-1.7364321243483003	0.06838790347427569	0.656895340028843	15.574389127700702	-2.6433923618213777	9.923483288645942e-5	0.05737650579145898	0.4336562197138277	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09967	-0.06638470985153647	0.10601921630467372	0.22679712728835075	0.5502000375578213	-0.2927052500410849	0.1926921284397986	0.779606194689316	0.8535569004032968	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09968	0.7099308510141513	-1.1360856810804285	0.3041033144198246	0.6846667688139596	2.334505470183954	-1.6593264531422443	0.058280331218086054	0.1481204299938723	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09969	0.061518029868027235	-0.09862516724662844	0.19236857242029395	0.5671031328357969	0.3197925164907934	-0.17391046096581003	0.7599680129205635	0.8676551272189893	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09970	0.10699950100967003	-0.171395521073258	0.16897735160088304	0.5380347988336617	0.6332180022704941	-0.3185584305045044	0.5499495243160125	0.7608586060619545	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09971	0.15702724713031144	-0.25143991486628364	0.19138139512987218	0.5622730200363911	0.8204937947272886	-0.44718474105339445	0.4433031030567409	0.6704318151217886	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09972	0.03914462753598031	-0.06282772351535368	0.15947615777671162	0.5246059113117979	0.24545755354093826	-0.1197617528903753	0.8142824022599415	0.9085813496521016	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09973	0.5557342130418647	-0.8893710603247672	0.1387845361046164	0.5206764085733637	4.004294921034644	-1.7081070808673946	0.007084244781641984	0.13848079247391396	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09974	0.6327853699198303	-1.012652911329514	0.36902167638749506	0.7176494778924141	1.7147647696862323	-1.4110689724229482	0.13721323499442972	0.2079123983275563	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09975	-0.009978054631631383	0.015768567952825104	0.11011100008768815	0.23426935086499578	-0.0906181455411834	0.06730956437366908	0.9307454834579281	0.9485221905207779	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09977	0.04152214329831744	-0.06663174873509421	0.25234400921851435	0.5776583519943091	0.16454578583778393	-0.11534802276303043	0.8747049583139409	0.911932810291344	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09978	0.6315699015838964	-1.0107081619920208	0.5687294234288324	0.8098234637339411	1.1104927502716544	-1.2480598639755864	0.30929725673615	0.25850516051235245	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09979	0.6883038923176246	-1.1014825471659837	0.5765188137259691	0.8348848951377087	1.1938966707247634	-1.3193226438529608	0.27757522943284396	0.2351702387235836	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09980	0.29666041015370503	-0.47485297570371304	0.21465461780925654	0.5471767829821446	1.3820360036107835	-0.8678236914873056	0.21621108046282908	0.418842334387051	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09981	-0.005811268596450485	0.009101710296535418	0.831479960666333	0.926916971756977	-0.006989066329143326	0.009819337194013256	0.9946501613488692	0.992483776622324	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09982	0.7622612590990689	-1.2198143340162964	0.474333814711681	0.7634664045856597	1.6070143756510418	-1.5977315133837497	0.15917505190363931	0.16121741108736914	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09983	-0.041934613118351026	0.06689906153157518	0.13639032919530264	0.4152110461597006	-0.307460311634729	0.16112062082723136	0.7688855919919504	0.8772866508936756	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09984	0.5595748618135303	-0.8955160983594358	0.3836515046982444	0.6598683556470216	1.4585498947896893	-1.3571132646319344	0.19496755293133036	0.22357388796118577	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09985	-0.17947575494388524	0.2086407261979551	0.06300228429494932	0.588831594809511	-2.8487182163690723	0.3543300462086296	0.03587760385615949	0.7375451437881663	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09986	0.08546900015794133	-0.1369467197104927	0.2464675605164457	0.5989674203055771	0.34677585958513335	-0.22863801113026505	0.7405981889299127	0.8267437536063984	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09987	-0.17947575494388524	0.2086407261979551	0.06300228429494932	0.588831594809511	-2.8487182163690723	0.3543300462086296	0.03587760385615949	0.7375451437881663	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09989	0.0530059766466251	-0.0850058820923863	0.26393738525355426	0.5601056390016687	0.20082784633069067	-0.15176758842117827	0.8474679300892052	0.8843447626166474	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09990	0.22248385574331148	-0.3561704886470831	0.06772120748391353	0.38377345147107433	3.285290738446449	-0.9280748506229809	0.016711768231502347	0.38917809587979046	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09991	-0.17947575494388524	0.2086407261979551	0.06300228429494932	0.588831594809511	-2.8487182163690723	0.3543300462086296	0.03587760385615949	0.7375451437881663	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09992	0.1112490299530534	-0.3631703674477708	0.6368179703061294	0.8507529194062043	0.17469518000500844	-0.4268811298364406	0.8681727322135812	0.6872228133309195	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09996	0.6985139628279341	-1.1178186599824789	0.5960411172929706	0.8511050334190324	1.1719224438749505	-1.313373339471408	0.28565152743356625	0.23704414806674304	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09997	0.6974679405774861	-1.116145024381763	0.5961807345690717	0.8509068540766034	1.1698934570262929	-1.311712344347013	0.28640729216280864	0.23756970264903401	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09998	0.6880870793220285	-1.1011356463730309	0.5769307789671501	0.835300332390764	1.192668348452263	-1.3182511770603556	0.27802145066661205	0.23550674853101503	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K09999	0.6714904935033521	-1.0745811090631496	0.5769307789671502	0.8306329698505736	1.163901317079126	-1.2936894489710191	0.2886492343161344	0.24333941009536025	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10000	0.6880870793220285	-1.1011356463730309	0.5769307789671501	0.835300332390764	1.192668348452263	-1.3182511770603556	0.27802145066661205	0.23550674853101503	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10001	0.045633296977955214	-0.07320959462251453	0.15941663507287773	0.3126503345366178	0.28625178894971554	-0.23415805625482286	0.7843120140920667	0.8226477263424332	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10002	0.003137543971923776	-0.005216389812862082	0.11121413834915234	0.2529740258263312	0.028211736551638625	-0.020620258525842403	0.978408229149767	0.9842172074314246	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10003	0.001928583721326428	-0.003282053411907052	0.11144050834135423	0.2534334105794315	0.017305948707798148	-0.01295035806211662	0.9867536639446013	0.9900872703715906	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10004	0.030858071274727675	-0.04956923349734799	0.09396064739912427	0.25465592009505866	0.3284148431167076	-0.19465180106099497	0.7537569261525425	0.8520892039457477	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10009	-0.014533132272890603	0.023056692178839485	0.07004244171135844	0.28463716362235925	-0.20749037180601082	0.0810038010687523	0.8424900918492728	0.9380733757613309	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10010	0.0032037405235695936	-0.005322304295496114	0.07023887193705673	0.3062420816374913	0.04561207256347406	-0.01737940216131465	0.9650996475196372	0.9866974477204709	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10011	0.014821506784762118	-0.023910730313405914	0.07653867387162415	0.3274385859621179	0.19364729012187687	-0.07302355720584562	0.852841451557219	0.9441608711231115	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10012	-0.014583605215835151	0.023137448887552186	0.07223486468931195	0.28916968683999544	-0.2018915004348721	0.08001339677196073	0.8466727073202787	0.9388286366257077	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10013	0.24828918713899767	-0.3974590188801821	0.35487525114936336	0.50905900093245	0.6996520223228959	-0.7807720090444353	0.51034577932164	0.4646168432673563	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10014	0.06099614466445573	-0.09779015092091253	0.06336295700254772	0.28463659731548957	0.9626467505612651	-0.3435614107363801	0.3729002456156454	0.7428951025244708	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10015	0.02530258228734973	-0.04068045111754581	0.04878408751018193	0.2867963135590326	0.5186646625719652	-0.141844400343634	0.622560259509571	0.8918458581629836	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10016	0.02530258228734973	-0.04068045111754581	0.04878408751018193	0.2867963135590326	0.5186646625719652	-0.141844400343634	0.622560259509571	0.8918458581629836	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10017	0.03631381523429818	-0.058298423832662434	0.052305269698536584	0.2784053490983914	0.6942668576912849	-0.2094012346438759	0.5134847881091288	0.8410638693392829	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10022	0.27958067561385996	-0.4475254004399618	0.14049025154430994	0.49571570570771656	1.9900361237924153	-0.9027864061741697	0.09371134645446064	0.40142774301743284	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10023	0.24531573123662692	-0.3927014894363881	0.2167289522838696	0.6234687216511551	1.131901061909415	-0.6298655823445037	0.3008760427812956	0.5519981271270581	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10024	0.24531573123662692	-0.3927014894363881	0.2167289522838696	0.6234687216511551	1.131901061909415	-0.6298655823445037	0.3008760427812956	0.5519981271270581	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10025	0.24531573123662692	-0.3927014894363881	0.2167289522838696	0.6234687216511551	1.131901061909415	-0.6298655823445037	0.3008760427812956	0.5519981271270581	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10026	0.01803111186267522	-0.029046098438066548	0.11497916912640369	0.27430514290084074	0.1568206832565689	-0.10588973334913555	0.8805300364861712	0.9191213316454493	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10027	0.14083503395211935	-0.22553237378117627	0.4739354553899421	0.7445504175424663	0.29716078919700967	-0.3029108149930126	0.7763631943347852	0.7721852915141915	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10036	0.512903172400849	-0.8208413952991441	0.5837407759407163	0.7848527052719975	0.8786488687110983	-1.045854068904145	0.4133909695723441	0.33592070127668605	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10037	0.512903172400849	-0.8208413952991441	0.5837407759407163	0.7848527052719975	0.8786488687110983	-1.045854068904145	0.4133909695723441	0.33592070127668605	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10038	0.512903172400849	-0.8208413952991441	0.5837407759407163	0.7848527052719975	0.8786488687110983	-1.045854068904145	0.4133909695723441	0.33592070127668605	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10107	0.014275090218702477	-0.023036463807710128	0.5302347659895693	0.6917529119724563	0.026922207169990234	-0.03330157836563958	0.9793948819309064	0.9745142846805771	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10108	0.7024335363563553	-1.1240899776279547	0.5933165932059254	0.8490216884667574	1.183910149151278	-1.3239826413126634	0.2812210118512299	0.2337116945265294	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10109	0.7024335363563553	-1.1240899776279547	0.5933165932059254	0.8490216884667574	1.183910149151278	-1.3239826413126634	0.2812210118512299	0.2337116945265294	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10110	0.7024335363563553	-1.1240899776279547	0.5933165932059254	0.8490216884667574	1.183910149151278	-1.3239826413126634	0.2812210118512299	0.2337116945265294	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10111	0.002658755287834617	-0.004450327918321756	0.08607740338200949	0.28895026921111494	0.030887958783272346	-0.015401708849318376	0.9763607170702691	0.9882110663044243	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10112	-0.09831374256287893	0.15710566864281925	0.20261461893532262	0.4176692949034685	-0.48522531631472277	0.37614847574354116	0.6447240698568313	0.7197480380506923	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10117	0.5826326537568957	-1.095469809747393	0.2619679928151218	0.3374714930115609	2.224060456759983	-3.2461106565521525	0.0902041613025956	0.03149132964062916	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10118	-0.15415853914161187	0.009716979600366996	0.06300228429494961	0.32632660463714175	-2.4468722184723948	0.02977685380930486	0.07068297182700542	0.9776714839917857	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10119	-0.09287107578739187	-0.08221421543096234	0.06300228429494903	0.3033455686175404	-1.4740906115818004	-0.2710249429574441	0.21446734568414047	0.7997830977363595	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
K10124	0.702219622295087	-1.1237477151299253	0.6178792062443009	0.8671793545953165	1.136499845274675	-1.295865392983601	0.2990924305801416	0.2426362704117766	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
